trade_id,symbol,row,bar_entry,date_entry,bar_exit,date_exit,hold_bars,era,year_entry,exit_reason,pct_mom,mom_raw,pct_mom_exit,price_close,price_open_fill,price_close_exit,dv,dv_pct,beta,half_spread_PUB_bp,half_spread_PB_bp,members_at_entry,pct_rsi,pct_rev_5,pct_rev_21,pct_dist_52w_high,pct_max_ret_21,pct_park_vol_21,pct_amihud_21,pct_cs_spread,pct_trailing_return,pnl_hedged_bp,pnl_unhedged_bp,pnl_market_bp,mfe_bp,mae_bp,bars_to_mfe,bars_to_mae,two_c_PUB_bp,two_c_PB_bp,pnl_net_PUB_bp,pnl_net_PB_bp,status_meta,delist_date
857,SAM,1207,2582,2020-04-07,2890,2021-06-28,309,2,2020,rank,95.018116,0.360844,69.338843,366.32,369.5,1037.77,63978237.38,54.186047,0.784776,125.80893,0.0,52,77.445652,47.735507,79.438406,85.778986,39.945652,27.264493,43.206522,70.199275,85.416667,4716.81094426,11858.25112784,7141.44018358,8562.823534,199.702344,143,4,155.494805,0.272985,4561.31613971,4716.53795889,survived,
858,SBSW,1213,2583,2020-04-08,2591,2020-04-21,9,2,2020,rank,98.294434,0.495733,79.982363,6.27,6.28,6.2,44478401.60619,43.615385,1.564455,225.623955,88.366479,51,62.387792,99.551167,14.631957,14.81149,90.21544,96.140036,87.342908,98.473968,17.504488,-104.78170654,120.22812107,225.00982761,1461.50007,-352.440776,5,2,420.139984,104.315442,-524.9216901,-209.09714874,survived,
859,EXPO,508,2584,2020-04-09,2625,2020-06-09,42,2,2020,rank,95.818505,0.344744,78.183362,70.64,72.79,78.39,21338868.563016,21.29771,0.610226,111.697224,0.0,53,61.83274,9.341637,47.241993,90.836299,53.469751,38.345196,59.875445,54.359431,84.074733,-1517.42639959,898.38806604,2415.81446563,42.639257,-1822.620821,7,23,150.910518,62.608714,-1668.33691795,-1580.03511317,survived,
860,PRAA,1112,2584,2020-04-09,2589,2020-04-17,6,2,2020,rank,95.284698,0.33474,77.925532,27.8,27.36,26.52,11869185.920238,6.641221,0.994253,92.837654,214.490946,53,18.950178,31.049822,11.120996,49.911032,50.266904,69.839858,88.523132,33.362989,41.548043,-315.65724044,-221.41105287,94.24618757,172.875225,-799.097511,2,5,192.119399,391.125036,-507.77663968,-706.78227657,survived,
861,SBAC,1210,2584,2020-04-09,2645,2020-07-08,62,2,2020,rank,95.462633,0.337267,79.152249,305.81,304.9,303.18,249957085.682064,84.961832,0.781751,84.571216,0.0,53,96.352313,69.483986,91.192171,99.021352,29.270463,25.177936,12.544484,26.067616,95.996441,-1653.296133,125.85818902,1779.15432202,502.320616,-2879.818205,5,41,141.045856,80.759327,-1794.3419889,-1734.05545951,survived,
862,VSLR,1477,2585,2020-04-13,2588,2020-04-16,4,2,2020,rank,97.971781,0.434988,54.745167,5.36,5.65,5.05,17661067.176825,14.840183,1.13107,118.896845,0.0,52,15.784832,91.798942,2.557319,11.022928,49.118166,91.093474,96.208113,65.520282,7.319224,-593.63833455,-1033.05879459,-439.42046004,264.096753,-593.638335,2,4,238.765034,283.762651,-832.40336842,-877.40098537,delisted,2020-10-09
863,WST,1534,2586,2020-04-14,2815,2021-03-11,230,2,2020,rank,96.924429,0.220328,76.535836,167.09,164.0,272.89,77876613.477461,60.197869,0.553207,92.906715,56.148535,50,88.31283,16.256591,62.829525,94.112478,8.347979,10.281195,30.843585,32.776801,88.31283,-565.04184312,5582.20692796,6147.24877108,3462.430021,-594.235495,123,229,122.390923,68.440962,-687.43276652,-633.48280558,survived,
864,ZTS,1569,2586,2020-04-14,2624,2020-06-08,39,2,2020,rank,95.16696,0.174108,79.812606,127.82,126.42,141.3,361558968.208888,89.57382,0.819058,66.575958,0.0,50,59.666081,22.231986,34.182777,87.082601,23.637961,19.244288,9.226714,9.753954,77.065026,-1335.32030687,1210.47255012,2545.79285699,573.510837,-1335.320307,3,39,87.084487,72.848615,-1422.40479361,-1408.16892208,survived,
865,BIIB,180,2587,2020-04-15,2653,2020-07-20,67,2,2020,rank,95.6942,0.263544,74.477352,326.94,329.45,283.4,669801579.396667,95.357686,0.71402,120.504541,0.0,49,89.718805,46.660808,73.725835,90.421793,5.360281,11.511424,4.657293,67.047452,92.003515,-3608.25897054,-1318.99023963,2289.2687309,397.676122,-4323.759166,2,46,155.147997,37.960314,-3763.40696743,-3646.21928497,survived,
866,EBS,445,2587,2020-04-15,2596,2020-04-28,10,2,2020,rank,95.16696,0.258257,77.185315,62.58,62.18,75.41,26666890.283333,28.386606,0.927952,139.620477,58.149612,49,81.634446,23.989455,21.177504,90.773286,36.994728,49.648506,63.70826,82.161687,91.300527,1253.46001966,2048.0496427,794.58962304,1800.990848,128.990628,9,1,240.090606,59.747566,1013.36941317,1193.71245326,collapsed,
867,MSFT,919,2587,2020-04-15,2772,2021-01-07,186,2,2020,rank,96.045694,0.272457,79.450915,171.88,171.2,218.29,8573844648.106042,99.923896,0.916653,68.470011,0.0,49,92.355009,33.128295,73.901582,92.88225,10.105448,2.899824,0.087873,14.850615,87.082601,-2606.54724886,2847.38232726,5453.92957612,561.71279,-2757.406763,60,185,83.589012,0.581801,-2690.13626101,-2607.12905011,survived,
868,COST,327,2588,2020-04-16,2633,2020-06-19,46,2,2020,rank,95.518453,0.139411,79.467354,321.56,314.73,299.9,1111313992.628406,97.336377,0.465082,50.153071,104.119072,49,86.02812,43.14587,41.036907,97.100176,5.711775,1.142355,0.790861,5.536028,90.59754,-2498.59753255,-427.07158398,2071.52594856,310.54912,-3109.609618,1,37,64.935885,142.213374,-2563.53341722,-2640.81090623,survived,
869,KR,793,2588,2020-04-16,2729,2020-11-04,142,2,2020,rank,96.748682,0.199707,78.93401,31.95,32.05,32.09,352080099.679531,89.421613,0.169453,70.281523,0.0,49,83.567663,32.073814,24.86819,89.367311,0.615114,12.214411,4.130053,18.365554,96.924429,-2870.27995853,284.60289314,3154.88285166,273.615479,-2870.279959,20,142,92.949257,91.582271,-2963.22921524,-2961.86222957,survived,
870,CLX,302,2589,2020-04-17,2644,2020-07-07,56,2,2020,rank,96.397188,0.261546,79.49827,193.5,194.12,223.81,411972697.283018,91.334356,0.247923,61.581697,0.0,49,98.330404,92.530756,29.964851,92.88225,0.790861,4.481547,3.075571,14.323374,98.330404,-199.34098025,1535.41735375,1734.758334,574.300723,-2353.207965,19,36,84.747931,0.516796,-284.08891157,-199.85777612,survived,
871,POWI,1103,2589,2020-04-17,2688,2020-09-08,100,2,2020,rank,95.6942,0.237153,79.568966,95.41,96.55,51.29,27954634.732222,29.217791,0.966914,129.681469,0.0,49,74.604569,64.059754,24.340949,84.797891,40.86116,30.492091,67.223199,80.228471,90.070299,-1381.14004591,988.02060022,2369.16064613,1146.916235,-1381.140046,58,100,164.41706,1.048108,-1545.55710589,-1382.18815407,survived,
872,AKAM,51,2590,2020-04-20,2644,2020-07-07,55,2,2020,rank,96.542553,0.244613,77.076125,106.24,106.88,110.98,183462968.694683,79.832572,0.367444,75.375374,0.0,49,94.769504,94.946809,22.074468,98.492908,1.507092,7.712766,11.968085,35.549645,95.124113,-1339.21276533,486.44238793,1825.65515325,-108.846182,-3208.537497,1,34,116.229035,46.704256,-1455.44180071,-1385.9170212,survived,
873,CASY,250,2590,2020-04-20,2597,2020-04-29,8,2,2020,rank,95.301418,0.202423,79.283217,152.86,153.42,155.68,66967980.187777,56.08828,0.704843,70.681019,113.736937,49,71.542553,88.20922,5.407801,80.762411,46.719858,54.166667,42.464539,29.166667,59.663121,-979.80335695,153.2929451,1133.09630205,78.585201,-979.803357,3,8,121.797498,114.391131,-1101.60085489,-1094.19448773,survived,
874,CTXS,366,2590,2020-04-20,2728,2020-11-03,139,2,2020,rank,97.251773,0.264205,79.676871,150.67,150.71,115.97,319310570.649364,87.899543,0.342587,71.612073,0.0,49,96.365248,89.804965,33.421986,99.202128,13.56383,26.152482,6.294326,29.875887,99.379433,-5134.8602095,-2163.7833685,2971.076841,122.27929,-5134.86021,3,139,102.852443,0.663702,-5237.71265262,-5135.52391163,delisted,2022-11-02
875,DMC,418,2590,2020-04-20,2597,2020-04-29,8,2,2020,rank,98.138298,0.317295,79.108392,31.7,31.8,29.57,8539726.784921,0.228311,0.516238,140.476544,0.0,49,65.336879,56.471631,2.216312,78.280142,30.585106,50.265957,89.450355,89.095745,91.046099,-1686.8299429,-553.73364084,1133.09630205,342.881069,-1686.829943,7,8,212.345054,115.736287,-1899.1749969,-1802.56622958,survived,
876,HE,640,2590,2020-04-20,2592,2020-04-22,3,2,2020,rank,97.074468,0.260303,76.320423,40.02,41.66,39.84,33659100.974603,36.30137,0.575118,106.456518,0.0,49,25.265957,15.336879,0.443262,62.677305,52.748227,64.62766,63.386525,65.691489,61.08156,-386.15731108,-434.18186708,-48.024556,-386.157311,-442.628929,3,1,179.201971,63.046868,-565.35928249,-449.2041788,survived,
877,ONC,1037,2590,2020-04-20,2596,2020-04-28,7,2,2020,rank,96.897163,0.253369,79.807692,161.03,157.42,163.12,52067998.014286,49.086758,0.412147,74.020617,82.830145,49,87.322695,77.570922,10.72695,60.01773,24.734043,30.053191,46.365248,33.421986,83.067376,-320.47287771,365.60526727,686.07814498,288.610397,-320.472878,2,7,142.216428,113.631536,-462.68930568,-434.1044137,survived,
878,INSG,715,2591,2020-04-21,2753,2020-12-09,163,2,2020,rank,95.16696,0.196475,74.958403,11.31,12.02,11.24,28479403.100476,30.305344,1.079944,106.834402,0.0,49,99.73638,97.803163,99.73638,90.421793,82.513181,86.203866,70.035149,79.525483,99.73638,-4090.16850496,794.91952309,4885.08802804,949.32176,-6130.031439,5,143,147.334024,29.439594,-4237.50252903,-4119.60809848,collapsed,
879,NTRA,1001,2591,2020-04-21,2859,2021-05-13,269,2,2020,rank,97.275923,0.265182,73.785595,35.09,34.34,88.92,33724202.595714,36.564885,1.342027,106.614258,0.0,49,89.718805,98.330404,92.355009,81.810193,57.557118,73.725835,66.344464,79.349736,85.325132,4949.17018121,11389.80541517,6440.63523396,8202.335567,-834.47359,189,34,164.025165,2.849815,4785.14501664,4946.32036645,survived,
880,EGOV,454,2592,2020-04-22,2662,2020-07-31,71,2,2020,rank,96.031746,0.15356,65.025907,25.01,24.96,21.92,9353180.048571,1.908397,0.454757,95.826554,101.915989,49,97.089947,90.21164,66.931217,99.382716,17.901235,27.07231,77.513228,78.395062,98.677249,-3432.84034918,-1088.2730729,2344.56727628,112.866634,-3637.272875,3,70,128.781711,105.91439,-3561.62206042,-3538.75473886,delisted,2021-04-21
881,DG,404,2593,2020-04-23,2682,2020-08-28,90,2,2020,rank,95.334507,0.118579,74.396552,176.5,177.14,200.39,404921653.053651,91.055046,0.404536,58.918463,12.732522,49,97.09507,58.362676,63.116197,98.679577,0.264085,6.073944,3.609155,38.292254,96.566901,-1536.57374053,1330.8491828,2867.42292333,56.406502,-2237.451933,15,32,74.45258,59.985859,-1611.02632014,-1596.55959917,survived,
882,WPM,1524,2593,2020-04-23,2764,2020-12-24,172,2,2020,rank,96.214789,0.16113,79.583333,38.79,37.56,42.42,102228164.89746,66.896024,0.319175,60.864673,25.399235,49,99.735915,93.926056,90.757042,99.911972,25.792254,33.714789,22.799296,41.109155,97.799296,-2985.20352227,2001.83217518,4987.03569745,2020.248591,-3446.879513,66,151,110.775934,91.689181,-3095.97945642,-3076.89270375,survived,
883,PAAS,1058,2594,2020-04-24,2763,2020-12-23,170,2,2020,rank,96.91358,0.294613,77.620632,21.69,21.7,32.78,81903597.131904,61.085627,0.712632,83.773284,222.108652,51,96.208113,90.564374,85.978836,79.100529,66.22575,73.809524,36.772487,68.871252,87.037037,529.88163375,5411.84733714,4881.96570339,4120.366602,-897.698479,65,5,124.194416,288.887995,405.68721813,240.99363917,survived,
884,SBSW,1213,2594,2020-04-24,2799,2021-02-17,206,2,2020,rank,96.737213,0.294534,76.655348,7.96,8.12,18.88,38124837.313333,39.984709,1.524096,102.376688,0.0,51,84.567901,89.68254,95.326279,31.657848,96.208113,91.093474,87.213404,85.802469,57.583774,4207.11489489,10196.11548624,5989.00059134,4207.114895,-2195.221653,206,24,142.329684,117.514976,4064.78521097,4089.5999193,survived,
885,SSRM,1299,2595,2020-04-27,2598,2020-04-30,4,2,2020,rank,95.502646,0.201756,79.152249,17.48,17.5,17.49,28396558.935159,30.504587,0.533444,111.659928,150.379453,52,95.149912,97.266314,80.15873,88.624339,24.426808,82.804233,72.92769,90.917108,84.215168,-545.32155917,11.01130281,556.33286198,-267.668048,-545.321559,1,4,213.711277,191.607388,-759.03283644,-736.92894711,survived,
886,MODN,901,2596,2020-04-28,2680,2020-08-26,85,2,2020,rank,95.149912,0.225618,79.188256,26.85,27.05,40.1,9733515.470159,3.262519,0.997066,31.183672,0.0,53,84.567901,48.941799,69.929453,57.936508,15.432099,17.548501,94.091711,4.850088,62.345679,2680.15527213,4633.66813608,1953.51286395,3451.770818,-42.727793,51,16,75.540661,3.724395,2604.61461133,2676.43087735,delisted,2024-06-27
887,NVO,1005,2598,2020-04-30,2637,2020-06-25,40,2,2020,rank,95.017483,0.205316,79.568966,63.33,63.47,67.25,137481651.975239,73.569277,0.470694,24.264548,51.59215,48,30.856643,5.157343,16.695804,96.416084,0.087413,0.437063,11.276224,4.283217,69.667832,-180.76552038,617.93659347,798.70211385,805.618418,-1628.433187,11,27,45.438748,122.389479,-226.20426857,-303.15499921,survived,
888,ZNGA,1567,2599,2020-05-01,2755,2020-12-11,157,2,2020,rank,95.069204,0.217684,79.648241,7.25,7.46,8.69,150425195.807461,75.60423,0.501516,60.336015,121.948196,48,73.961938,19.982699,41.435986,98.010381,1.643599,13.754325,14.619377,64.619377,81.920415,-2093.8127854,2005.4055191,4099.2183045,2459.515712,-2652.891374,48,145,116.404767,194.165288,-2210.21755233,-2287.97807338,delisted,2022-09-08
889,ARCT,102,2602,2020-05-06,2844,2021-04-22,243,2,2020,rank,99.38918,0.63121,76.445578,41.38,38.48,38.86,9028813.408254,0.833333,0.435245,115.688113,379.501418,48,99.91274,99.73822,99.91274,80.191972,99.38918,99.38918,99.38918,97.469459,99.91274,5186.21893169,10974.12446634,5787.90553465,13677.330282,-3386.314985,150,23,189.483507,427.712414,4996.7354242,4758.50651753,collapsed,
890,FTNT,563,2604,2020-05-08,2738,2020-11-17,135,2,2020,rank,95.026178,0.267486,78.571429,136.84,134.23,118.42,236505775.425079,84.341906,0.881759,37.664543,0.0,49,98.86562,99.91274,86.125654,97.818499,97.294939,54.363002,19.458988,34.293194,96.596859,-4054.54783009,-811.48932195,3243.05850813,1078.33309,-4376.217694,6,130,63.539381,91.739437,-4118.08721098,-4146.28726724,survived,
891,COLL,323,2608,2020-05-14,2654,2020-07-21,47,2,2020,ineligible,95.200698,0.368522,95.549738,21.03,20.78,17.34,11715625.774603,6.793893,1.091128,63.057313,51.328523,51,85.253054,94.502618,79.493892,78.970332,61.867365,88.045375,94.328098,82.809773,85.776614,-3863.7019259,-1558.07992951,2305.62199638,277.829547,-3863.701926,3,47,163.670201,107.533117,-4027.37212664,-3971.23504258,survived,
892,KLAC,779,2608,2020-05-14,2701,2020-09-25,94,2,2020,rank,95.898778,0.389365,79.636049,176.75,162.55,187.91,278037313.263019,86.030534,1.187616,18.538356,61.129485,51,77.574171,74.95637,63.263525,87.347295,45.287958,41.448517,17.539267,7.940663,81.937173,-394.39437859,1871.06074095,2265.45511954,753.167653,-1449.807698,39,84,52.907944,61.695255,-447.3023229,-456.08963396,survived,
893,FORM,548,2610,2020-05-18,2707,2020-10-05,98,2,2020,rank,95.350877,0.377714,75.519031,24.14,23.74,26.07,13326920.669127,8.460366,1.029882,44.336859,0.0,52,64.298246,35.175439,33.77193,76.22807,39.561404,46.403509,87.105263,62.192982,63.421053,-640.73571259,1430.05867003,2070.79438262,2333.530244,-1752.663606,37,82,77.555295,4.142502,-718.29100742,-644.87821467,survived,
894,EBS,445,2611,2020-05-19,2816,2021-03-12,206,2,2020,rank,96.066434,0.417448,73.168654,86.44,89.37,90.19,37550261.345079,39.621212,0.853997,56.183278,145.145208,53,99.038462,85.227273,94.842657,99.562937,69.667832,67.744755,50.437063,76.835664,95.192308,-3852.88246058,1600.31735762,5453.1998182,3106.998206,-4086.508787,55,14,97.35532,146.30208,-3950.23778057,-3999.18454028,collapsed,
895,CNX,319,2612,2020-05-20,2660,2020-07-29,49,2,2020,rank,95.746528,0.449106,75.431034,10.18,10.48,9.49,52306236.693334,49.092284,0.45623,70.367845,127.654752,54,47.482639,36.371528,1.128472,53.732639,80.46875,96.267361,56.684028,86.024306,98.871528,-2029.48573881,-584.01433982,1445.47139898,-44.113747,-2938.532455,14,37,152.69179,350.201057,-2182.17752858,-2379.68679538,survived,
896,PZZA,1138,2613,2020-05-21,2733,2020-11-10,121,2,2020,rank,95.233969,0.382427,78.667791,78.65,79.62,79.67,66759762.433174,54.675716,0.696093,64.368153,10.640611,55,81.715771,3.379549,61.785095,91.421144,41.681109,54.506066,36.135182,83.448873,92.807626,-2228.77357451,424.03144206,2652.80501657,1065.62161,-2446.607547,64,120,102.474245,11.912067,-2331.24781948,-2240.68564102,survived,
897,IMGN,707,2614,2020-05-22,2615,2020-05-26,2,2,2020,ineligible,98.013817,0.677481,97.848537,5.14,5.14,4.875,11148024.374206,5.948795,1.226882,124.76778,123.664703,57,91.105354,96.459413,93.005181,51.036269,90.241796,97.150259,96.459413,99.395509,89.378238,-853.72161014,-515.56420233,338.15740781,8.029636,-853.72161,1,2,268.990812,143.119956,-1122.71242256,-996.84156575,survived,2026-08-27
898,SSRM,1299,2614,2020-05-22,2652,2020-07-17,39,2,2020,rank,96.11399,0.461612,76.876091,20.95,21.05,21.76,33708750.893175,37.725904,0.496754,73.060284,0.0,57,88.687392,74.870466,81.260794,90.759931,85.233161,75.215889,56.908463,89.378238,95.768566,-508.63286867,576.90656926,1085.53943793,425.414787,-2868.486052,33,10,128.402858,4.77327,-637.03572691,-513.40613836,survived,
899,TBPH,1344,2615,2020-05-26,2652,2020-07-17,38,2,2020,rank,95.775862,0.460512,78.272251,26.69,27.77,22.19,8900492.816428,1.129518,0.735867,52.35584,0.0,57,34.568966,11.293103,10.603448,79.396552,16.465517,65.431034,94.741379,73.017241,61.465517,-2819.61520105,-2077.67632749,741.93887356,-383.465738,-3702.055733,1,29,118.037239,3.746722,-2937.65244022,-2823.36192267,survived,
900,RH,1165,2617,2020-05-28,2948,2021-09-20,332,2,2020,rank,95.266781,0.478254,79.783694,210.26,210.89,667.25,212617558.718733,81.811377,1.646211,42.900263,0.0,57,98.537005,89.070568,97.160069,62.908778,82.53012,85.283993,27.796902,62.908778,97.67642,8340.17235998,12992.53968189,4652.36732191,9022.224092,181.712709,306,3,86.926758,109.739518,8253.24560209,8230.43284199,survived,
901,RVNC,1200,2617,2020-05-28,2774,2021-01-11,158,2,2020,rank,95.95525,0.530036,72.75,21.32,22.41,28.95,12755776.424127,8.158683,1.136814,69.897568,0.0,57,75.645439,57.917384,76.506024,55.335628,60.327022,82.013769,92.857143,90.619621,87.521515,-49.97241385,3494.57883385,3544.5512477,3856.643011,-1413.549919,78,137,142.695788,171.572905,-192.66820155,-221.5453188,collapsed,
902,DIOD,411,2619,2020-06-01,2656,2020-07-23,38,2,2020,rank,95.962199,0.524615,79.079861,48.5,48.56,50.87,15240347.418095,13.288288,1.049682,37.030703,111.723594,58,24.312715,48.195876,14.003436,62.800687,43.556701,57.817869,84.965636,45.446735,24.656357,-248.90162586,555.90215284,804.8037787,405.175018,-378.470305,30,10,62.665524,113.78545,-311.56714971,-362.68707543,survived,
903,QRVO,1144,2620,2020-06-02,2745,2020-11-27,126,2,2020,rank,95.274914,0.471453,79.781879,109.68,106.0,150.11,169479532.204129,78.903904,1.053868,36.792796,0.0,59,48.024055,27.920962,50.085911,70.704467,23.453608,41.151203,23.969072,43.900344,68.986254,1317.92862038,3958.05039802,2640.12177764,2304.736552,70.237932,112,5,80.157351,0.911743,1237.77126911,1317.01687713,survived,
904,IBRX,690,2629,2020-06-15,2789,2021-02-02,161,2,2020,ineligible,99.741824,1.545925,,8.32,6.8,20.89,8812547.180159,1.422156,0.788297,141.401712,317.737606,56,96.471601,99.913941,91.824441,39.672978,99.39759,99.741824,99.913941,99.569707,98.020654,12410.35474883,16516.57971464,4106.22496581,12410.354749,-36.464616,161,59,325.272646,585.252018,12085.08210268,11825.10273114,survived,
905,SGRY,1240,2635,2020-06-23,2777,2021-01-14,143,2,2020,ineligible,95.962199,0.525985,87.104825,11.76,12.2,30.19,10849800.703175,6.053812,2.307389,82.15167,0.0,56,24.140893,18.642612,1.460481,23.453608,84.106529,97.680412,99.570447,94.243986,30.154639,6834.03204354,10290.78775706,3456.75571352,7433.335302,-917.810564,140,4,180.554887,8.503401,6653.47715687,6825.52864218,survived,
906,SPTN,1290,2636,2020-06-24,2719,2020-10-21,84,2,2020,rank,95.274914,0.514675,79.778157,19.39,18.56,21.19,10259127.692698,4.70852,0.306056,81.2228,0.0,57,27.57732,23.453608,31.872852,64.690722,91.494845,87.542955,90.635739,93.728522,58.676976,944.57862582,2041.22562089,1096.64699507,1920.485857,-1701.239467,24,75,163.366688,5.157298,781.21193769,939.42132825,delisted,2025-09-22
907,PENN,1069,2637,2020-06-25,2918,2021-08-06,282,2,2020,rank,95.103093,0.491329,72.916667,31.7,32.41,71.84,345523441.414127,90.77961,1.642842,115.546842,185.150024,59,90.979381,92.525773,93.213058,71.04811,97.164948,98.195876,20.017182,98.883162,99.570447,5529.66761885,10614.57005584,5084.90243699,11499.411776,-1435.955573,181,8,184.460286,188.304598,5345.20733243,5341.36302071,survived,
908,SPWH,1291,2637,2020-06-25,2789,2021-02-02,153,2,2020,ineligible,99.570447,1.018945,,13.2,13.08,17.5,8350525.12373,0.374813,0.959346,88.890099,9.437286,59,96.649485,88.230241,98.539519,83.247423,91.323024,92.869416,93.041237,96.305842,99.054983,486.74737494,4480.33779925,3993.5904243,1955.454196,-3381.555395,48,120,122.1405,27.757443,364.60687455,458.98993169,collapsed,
909,LULU,843,2640,2020-06-30,2795,2021-02-10,156,2,2020,rank,95.95525,0.509993,79.915254,312.01,305.0,341.39,538915721.450639,93.787425,0.696728,47.321968,137.496335,59,70.481928,33.820998,43.459552,84.079174,21.428571,37.091222,4.905336,55.335628,91.480207,-2866.68966701,1500.07131226,4366.76097927,1489.454123,-2890.369496,46,154,87.028397,146.45185,-2953.71806385,-3013.14151726,survived,
