bar,date,year,era,members,entries,exits,gross_bp,cost_bp,net_PUB_bp,net_PB_bp,equity_gross_bp,equity_net_PUB_bp,market_bp
2750,2020-12-04,2020,2,58,0,0,-103.15485912,0.7746539,-103.92951302,-103.47390242,733.530271,-622.114056,193.37586825
2751,2020-12-07,2020,2,59,1,0,242.45781676,0.7746539,241.68316286,242.13877346,975.988088,-380.430893,-18.55940508
2752,2020-12-08,2020,2,59,0,0,0.46064587,0.7746539,-0.31400803,0.14160257,976.448734,-380.744901,81.17279816
2753,2020-12-09,2020,2,58,0,1,-204.21505593,0.7746539,-204.98970983,-204.53409924,772.233678,-585.734611,-66.05161902
2754,2020-12-10,2020,2,56,0,2,106.11835026,0.7746539,105.34369636,105.79930696,878.352028,-480.390915,77.36228695
2755,2020-12-11,2020,2,55,0,1,44.57077352,0.7746539,43.79611962,44.25173022,922.922802,-436.594795,-51.00331159
2756,2020-12-14,2020,2,55,1,1,110.00452828,0.7746539,109.22987437,109.68548497,1032.92733,-327.364921,-43.61444683
2757,2020-12-15,2020,2,55,0,0,79.77385148,0.7746539,78.99919757,79.45480817,1112.701182,-248.365723,189.23311666
2758,2020-12-16,2020,2,55,0,0,89.81323633,0.7746539,89.03858243,89.49419303,1202.514418,-159.327141,-14.02936284
2759,2020-12-17,2020,2,55,0,0,147.97238396,0.7746539,147.19773006,147.65334066,1350.486802,-12.129411,109.95439979
2760,2020-12-18,2020,2,56,1,0,81.53283682,0.7746539,80.75818292,81.21379352,1432.019639,68.628772,-49.71911391
2761,2020-12-21,2020,2,56,0,0,228.53653695,0.7746539,227.76188305,228.21749365,1660.556176,296.390655,-24.89753667
2762,2020-12-22,2020,2,56,0,0,320.69618413,0.7746539,319.92153023,320.37714083,1981.25236,616.312185,58.9930291
2763,2020-12-23,2020,2,56,0,0,-141.31356164,0.7746539,-142.08821554,-141.63260494,1839.938798,474.22397,78.12350749
2764,2020-12-24,2020,2,55,0,1,-92.2922616,0.7746539,-93.0669155,-92.6113049,1747.646537,381.157054,-13.33987791
2765,2020-12-28,2020,2,55,1,1,-149.6688934,0.7746539,-150.4435473,-149.9879367,1597.977643,230.713507,-18.25397363
2766,2020-12-29,2020,2,56,1,0,-195.75263412,0.7746539,-196.52728802,-196.07167742,1402.225009,34.186219,-116.10775157
2767,2020-12-30,2020,2,56,0,0,60.4176701,0.7746539,59.6430162,60.0986268,1462.642679,93.829235,87.58468915
2768,2020-12-31,2020,2,58,2,0,-125.44058007,0.7746539,-126.21523398,-125.75962338,1337.202099,-32.385999,-2.27758697
2769,2021-01-04,2021,2,58,0,0,75.15822654,0.7746539,74.38357264,74.83918323,1412.360326,41.997574,-136.54036791
2770,2021-01-05,2021,2,58,0,0,85.10044424,0.7746539,84.32579034,84.78140094,1497.46077,126.323364,146.19819325
2771,2021-01-06,2021,2,57,0,1,-126.59509044,0.7746539,-127.36974434,-126.91413374,1370.865679,-1.04638,246.81769039
2772,2021-01-07,2021,2,56,0,1,260.83363885,0.7746539,260.05898495,260.51459555,1631.699318,259.012605,133.71056858
2773,2021-01-08,2021,2,54,0,2,50.76480711,0.7746539,49.99015321,50.44576381,1682.464125,309.002758,8.54285422
2774,2021-01-11,2021,2,55,1,0,4.49807181,0.7746539,3.72341791,4.17902851,1686.962197,312.726176,-3.77850227
2775,2021-01-12,2021,2,54,0,1,74.36748862,0.7746539,73.59283472,74.04844532,1761.329686,386.319011,127.8670599
2776,2021-01-13,2021,2,54,0,0,72.53589478,0.7746539,71.76124088,72.21685148,1833.865581,458.080251,-44.20024087
2777,2021-01-14,2021,2,54,0,0,127.61740379,0.7746539,126.84274989,127.29836049,1961.482984,584.923001,126.67970489
2778,2021-01-15,2021,2,53,0,1,-100.6037419,0.7746539,-101.37839581,-100.92278521,1860.879243,483.544606,-115.05621657
2779,2021-01-19,2021,2,53,0,0,181.97148341,0.7746539,181.19682951,181.65244011,2042.850726,664.741435,109.46823412
2780,2021-01-20,2021,2,53,0,0,68.87194477,0.7746539,68.09729087,68.55290147,2111.722671,732.838726,59.7119417
2781,2021-01-21,2021,2,53,0,0,58.536295,0.7746539,57.7616411,58.2172517,2170.258966,790.600367,-69.21723498
2782,2021-01-22,2021,2,53,0,0,228.23655245,0.7746539,227.46189855,227.91750915,2398.495518,1018.062266,33.07859192
2783,2021-01-25,2021,2,53,0,0,21.75535447,0.7746539,20.98070057,21.43631117,2420.250873,1039.042966,6.35573319
2784,2021-01-26,2021,2,53,0,0,65.48431601,0.7746539,64.70966211,65.16527271,2485.735189,1103.752628,-46.56109089
2785,2021-01-27,2021,2,53,0,0,172.06040093,0.7746539,171.28574703,171.74135763,2657.79559,1275.038375,-176.78256333
2786,2021-01-28,2021,2,53,0,0,-6.10513296,0.7746539,-6.87978686,-6.42417627,2651.690457,1268.158588,57.85059117
2787,2021-01-29,2021,2,53,0,0,186.62651885,0.7746539,185.85186495,186.30747555,2838.316975,1454.010453,-168.78145453
2788,2021-02-01,2021,2,54,1,0,175.53461496,0.7746539,174.75996106,175.21557166,3013.85159,1628.770414,209.8513151
2789,2021-02-02,2021,2,54,0,0,-61.2185426,0.7746539,-61.9931965,-61.5375859,2952.633048,1566.777218,128.3548801
2790,2021-02-03,2021,2,52,0,2,39.99669239,0.7746539,39.22203849,39.67764909,2992.62974,1605.999256,69.17750666
2791,2021-02-04,2021,2,53,1,0,-61.56859224,0.7746539,-62.34324614,-61.88763554,2931.061148,1543.65601,125.91447615
2792,2021-02-05,2021,2,52,0,1,182.14800674,0.7746539,181.37335284,181.82896344,3113.209155,1725.029363,115.60292126
2793,2021-02-08,2021,2,51,0,1,136.38272725,0.7746539,135.60807335,136.06368395,3249.591882,1860.637436,178.13640153
2794,2021-02-09,2021,2,50,0,1,52.04141681,0.7746539,51.26676291,51.72237351,3301.633299,1911.904199,23.67040497
2795,2021-02-10,2021,2,52,2,0,-64.62352767,0.7746539,-65.39818157,-64.94257097,3237.009771,1846.506018,2.04443909
2796,2021-02-11,2021,2,50,0,2,65.67968386,0.7746539,64.90502996,65.36064056,3302.689455,1911.411048,22.38474298
2797,2021-02-12,2021,2,51,1,0,-25.67804362,0.7746539,-26.45269752,-25.99708692,3277.011411,1884.95835,64.49884422
2798,2021-02-16,2021,2,50,0,1,-48.151859,0.7746539,-48.9265129,-48.4709023,3228.859552,1836.031837,-17.97595523
2799,2021-02-17,2021,2,51,1,0,-119.63338391,0.7746539,-120.40803781,-119.95242721,3109.226168,1715.6238,-47.59407991
2800,2021-02-18,2021,2,51,1,1,-157.07003065,0.7746539,-157.84468455,-157.38907395,2952.156138,1557.779115,-123.0463605
2801,2021-02-19,2021,2,51,0,0,68.57724313,0.7746539,67.80258923,68.25819983,3020.733381,1625.581704,140.79783138
2802,2021-02-22,2021,2,51,0,0,-257.59484046,0.7746539,-258.36949436,-257.91388376,2763.13854,1367.21221,-39.80434562
2803,2021-02-23,2021,2,51,0,0,-205.49801137,0.7746539,-206.27266527,-205.81705467,2557.640529,1160.939545,-51.57324061
2804,2021-02-24,2021,2,51,1,1,337.2349579,0.7746539,336.460304,336.9159146,2894.875487,1497.399849,198.88664339
2805,2021-02-25,2021,2,52,2,1,-216.38647477,0.7746539,-217.16112867,-216.70551807,2678.489012,1280.23872,-313.75337401
2806,2021-02-26,2021,2,52,0,0,142.98571303,0.7746539,142.21105912,142.66666972,2821.474725,1422.449779,-46.28058677
2807,2021-03-01,2021,2,52,1,1,220.68924431,0.7746539,219.91459041,220.37020101,3042.16397,1642.364369,277.0801757
2808,2021-03-02,2021,2,51,0,1,-117.23132078,0.7746539,-118.00597468,-117.55036408,2924.932649,1524.358395,-110.70112562
2809,2021-03-03,2021,2,51,0,0,-337.64148006,0.7746539,-338.41613396,-337.96052336,2587.291169,1185.942261,-103.58455475
2810,2021-03-04,2021,2,50,1,2,-158.21285047,0.7746539,-158.98750437,-158.53189377,2429.078318,1026.954756,-219.73897173
2811,2021-03-05,2021,2,49,0,1,-172.60964293,0.7746539,-173.38429683,-172.92868623,2256.468675,853.57046,184.09171708
2812,2021-03-08,2021,2,49,0,0,-51.78795995,0.7746539,-52.56261385,-52.10700325,2204.680715,801.007846,21.35132891
2813,2021-03-09,2021,2,48,0,1,596.72104247,0.7746539,595.94638857,596.40199917,2801.401758,1396.954234,157.14624205
2814,2021-03-10,2021,2,53,6,1,75.10413263,0.7746539,74.32947873,74.78508933,2876.50589,1471.283713,120.82943952
2815,2021-03-11,2021,2,51,0,2,216.92788617,0.7746539,216.15323227,216.60884287,3093.433777,1687.436945,163.53783153
2816,2021-03-12,2021,2,51,1,1,-31.98997659,0.7746539,-32.76463049,-32.30901989,3061.4438,1654.672315,65.73132424
2817,2021-03-15,2021,2,50,0,1,64.20662817,0.7746539,63.43197427,63.88758487,3125.650428,1718.104289,97.71224653
2818,2021-03-16,2021,2,50,0,0,-199.08491784,0.7746539,-199.85957175,-199.40396115,2926.56551,1518.244717,-129.47245232
2819,2021-03-17,2021,2,50,1,1,56.75232382,0.7746539,55.97766992,56.43328052,2983.317834,1574.222387,64.12627655
2820,2021-03-18,2021,2,50,2,2,-232.97735006,0.7746539,-233.75200396,-233.29639336,2750.340484,1340.470383,-220.39916795
2821,2021-03-19,2021,2,51,4,3,266.57228556,0.7746539,265.79763166,266.25324226,3016.91277,1606.268015,54.31421045
2822,2021-03-22,2021,2,51,0,0,-75.11875614,0.7746539,-75.89341004,-75.43779944,2941.794014,1530.374605,-30.59978614
2823,2021-03-23,2021,2,50,0,1,-287.35244515,0.7746539,-288.12709906,-287.67148846,2654.441568,1242.247506,-269.36299631
2824,2021-03-24,2021,2,48,0,2,-329.25506689,0.7746539,-330.0297208,-329.5741102,2325.186501,912.217785,-160.17838554
2825,2021-03-25,2021,2,48,1,1,183.06487475,0.7746539,182.29022085,182.74583145,2508.251376,1094.508006,167.80907517
2826,2021-03-26,2021,2,48,0,0,91.94355774,0.7746539,91.16890384,91.62451444,2600.194934,1185.67691,161.82521607
2827,2021-03-29,2021,2,48,0,0,-276.57443574,0.7746539,-277.34908964,-276.89347904,2323.620498,908.32782,-155.96751057
2828,2021-03-30,2021,2,47,0,1,252.87330536,0.7746539,252.09865145,252.55426205,2576.493804,1160.426472,91.56338146
2829,2021-03-31,2021,2,48,1,0,203.96092676,0.7746539,203.18627286,203.64188346,2780.45473,1363.612744,61.69494945
2830,2021-04-01,2021,2,48,0,0,68.20891945,0.7746539,67.43426555,67.88987615,2848.66365,1431.04701,151.60643153
2831,2021-04-05,2021,2,46,0,2,-156.69930985,0.7746539,-157.47396375,-157.01835315,2691.96434,1273.573046,56.65316855
2832,2021-04-06,2021,2,46,0,0,58.75441017,0.7746539,57.97975627,58.43536687,2750.71875,1331.552803,3.50779428
2833,2021-04-07,2021,2,45,0,1,-57.98457959,0.7746539,-58.7592335,-58.3036229,2692.734171,1272.793569,-93.05130598
2834,2021-04-08,2021,2,46,1,0,66.08340721,0.7746539,65.3087533,65.7643639,2758.817578,1338.102322,56.59843697
2835,2021-04-09,2021,2,46,1,1,-91.30655404,0.7746539,-92.08120794,-91.62559734,2667.511024,1246.021114,5.3433812
2836,2021-04-12,2021,2,47,1,0,-130.05752488,0.7746539,-130.83217878,-130.37656818,2537.453499,1115.188936,-28.99437704
2837,2021-04-13,2021,2,46,0,1,135.64739243,0.7746539,134.87273853,135.32834913,2673.100891,1250.061674,3.96558895
2838,2021-04-14,2021,2,47,1,0,66.58661143,0.7746539,65.81195753,66.26756813,2739.687503,1315.873632,42.92883985
2839,2021-04-15,2021,2,47,1,1,-106.13752782,0.7746539,-106.91218172,-106.45657112,2633.549975,1208.96145,62.0010125
2840,2021-04-16,2021,2,47,0,0,-54.81393085,0.7746539,-55.58858475,-55.13297415,2578.736044,1153.372865,13.89432374
2841,2021-04-19,2021,2,48,1,0,-20.99270391,0.7746539,-21.76735781,-21.31174721,2557.74334,1131.605507,-83.57653594
2842,2021-04-20,2021,2,47,0,1,-208.34403924,0.7746539,-209.11869314,-208.66308254,2349.399301,922.486814,-149.19216256
2843,2021-04-21,2021,2,48,1,0,171.83570313,0.7746539,171.06104923,171.51665983,2521.235004,1093.547863,197.1957935
2844,2021-04-22,2021,2,48,0,0,47.60148838,0.7746539,46.82683448,47.28244508,2568.836492,1140.374698,-23.32589
2845,2021-04-23,2021,2,47,0,1,174.00184436,0.7746539,173.22719046,173.68280106,2742.838337,1313.601888,150.16506825
2846,2021-04-26,2021,2,46,0,1,197.27665235,0.7746539,196.50199844,196.95760904,2940.114989,1510.103887,92.73094295
2847,2021-04-27,2021,2,48,2,0,69.61138283,0.7746539,68.83672893,69.29233953,3009.726372,1578.940616,16.92744117
2848,2021-04-28,2021,2,50,2,0,47.18814204,0.7746539,46.41348814,46.86909874,3056.914514,1625.354104,30.80036121
2849,2021-04-29,2021,2,50,0,0,-84.50752196,0.7746539,-85.28217586,-84.82656526,2972.406992,1540.071928,0.1784194
2850,2021-04-30,2021,2,51,1,0,-71.4222686,0.7746539,-72.1969225,-71.7413119,2900.984723,1467.875006,-123.40255218
2851,2021-05-03,2021,2,50,0,1,-2.63925713,0.7746539,-3.41391103,-2.95830043,2898.345466,1464.461095,27.37788467
2852,2021-05-04,2021,2,50,0,0,-21.0964235,0.7746539,-21.87107741,-21.41546681,2877.249043,1442.590017,-89.42940614
2853,2021-05-05,2021,2,50,0,0,110.92898671,0.7746539,110.15433281,110.60994341,2988.178029,1552.74435,2.76707815
2854,2021-05-06,2021,2,51,2,1,22.26417676,0.7746539,21.48952286,21.94513346,3010.442206,1574.233873,4.82788765
2855,2021-05-07,2021,2,51,1,1,116.17498121,0.7746539,115.40032731,115.85593791,3126.617187,1689.6342,144.2044526
2856,2021-05-10,2021,2,51,0,0,-172.66407667,0.7746539,-173.43873058,-172.98311998,2953.953111,1516.19547,-154.67917371
2857,2021-05-11,2021,2,52,1,0,81.16197517,0.7746539,80.38732127,80.84293187,3035.115086,1596.582791,-46.43804939
2858,2021-05-12,2021,2,51,0,1,-229.33573948,0.7746539,-230.11039338,-229.65478278,2805.779346,1366.472397,-284.25989388
2859,2021-05-13,2021,2,50,1,2,-74.41353476,0.7746539,-75.18818867,-74.73257807,2731.365812,1291.284209,76.74975849
2860,2021-05-14,2021,2,49,0,1,171.52726956,0.7746539,170.75261565,171.20822625,2902.893081,1462.036824,239.99996053
2861,2021-05-17,2021,2,49,0,0,117.27939611,0.7746539,116.50474221,116.96035281,3020.172477,1578.541567,11.82566151
2862,2021-05-18,2021,2,49,0,0,-101.19096903,0.7746539,-101.96562293,-101.51001233,2918.981508,1476.575944,-43.5878647
2863,2021-05-19,2021,2,49,1,1,-104.40056412,0.7746539,-105.17521802,-104.71960742,2814.580944,1371.400726,-69.22625482
2864,2021-05-20,2021,2,50,1,0,-83.25829487,0.7746539,-84.03294877,-83.57733817,2731.322649,1287.367777,89.60035645
2865,2021-05-21,2021,2,51,1,0,-3.83304966,0.7746539,-4.60770356,-4.15209296,2727.4896,1282.760073,11.11311249
2866,2021-05-24,2021,2,51,0,0,36.81776913,0.7746539,36.04311523,36.49872583,2764.307369,1318.803189,50.88058973
2867,2021-05-25,2021,2,51,0,0,-27.1718799,0.7746539,-27.9465338,-27.4909232,2737.135489,1290.856655,-63.75081635
2868,2021-05-26,2021,2,50,0,1,307.25426419,0.7746539,306.47961029,306.93522089,3044.389753,1597.336265,126.89330915
2869,2021-05-27,2021,2,50,0,0,128.80911806,0.7746539,128.03446416,128.49007476,3173.198871,1725.370729,86.83858949
2870,2021-05-28,2021,2,50,0,0,-30.58939612,0.7746539,-31.36405002,-30.90843942,3142.609475,1694.006679,5.63573245
2871,2021-06-01,2021,2,51,1,0,158.11258044,0.7746539,157.33792654,157.79353714,3300.722055,1851.344606,104.47840467
2872,2021-06-02,2021,2,51,0,0,4.25261126,0.7746539,3.47795736,3.93356796,3304.974667,1854.822563,20.28068581
2873,2021-06-03,2021,2,51,1,1,-63.71116845,0.7746539,-64.48582235,-64.03021175,3241.263498,1790.336741,-63.20708114
2874,2021-06-04,2021,2,51,0,0,-57.51845521,0.7746539,-58.29310911,-57.83749851,3183.745043,1732.043632,47.83185942
2875,2021-06-07,2021,2,51,1,1,149.36247752,0.7746539,148.58782362,149.04343422,3333.107521,1880.631455,54.90217031
2876,2021-06-08,2021,2,51,1,1,82.32746882,0.7746539,81.55281492,82.00842552,3415.434989,1962.18427,82.86740983
2877,2021-06-09,2021,2,48,0,3,41.05467484,0.7746539,40.28002094,40.73563154,3456.489664,2002.464291,-39.65922812
2878,2021-06-10,2021,2,49,1,0,-187.00966048,0.7746539,-187.78431439,-187.32870379,3269.480004,1814.679977,-3.07403164
2879,2021-06-11,2021,2,49,0,0,66.1305093,0.7746539,65.3558554,65.811466,3335.610513,1880.035832,67.36629045
2880,2021-06-14,2021,2,48,0,1,-121.39589312,0.7746539,-122.17054702,-121.71493642,3214.21462,1757.865285,-47.26759534
2881,2021-06-15,2021,2,48,0,0,-0.29876827,0.7746539,-1.07342217,-0.61781157,3213.915852,1756.791863,-44.8432449
2882,2021-06-16,2021,2,48,0,0,-3.17804058,0.7746539,-3.95269448,-3.49708388,3210.737811,1752.839168,-39.03500999
2883,2021-06-17,2021,2,48,0,0,-166.04147389,0.7746539,-166.81612779,-166.36051719,3044.696337,1586.023041,-102.41213536
2884,2021-06-18,2021,2,49,1,0,-21.68653429,0.7746539,-22.46118819,-22.00557759,3023.009803,1563.561852,-160.43532307
2885,2021-06-21,2021,2,49,0,0,70.73071795,0.7746539,69.95606405,70.41167465,3093.740521,1633.517916,185.19302611
2886,2021-06-22,2021,2,49,2,2,93.6857956,0.7746539,92.9111417,93.3667523,3187.426316,1726.429058,20.96978592
2887,2021-06-23,2021,2,49,0,0,98.62971831,0.7746539,97.8550644,98.310675,3286.056035,1824.284123,13.81818466
2888,2021-06-24,2021,2,49,0,0,147.58784857,0.7746539,146.81319467,147.26880527,3433.643883,1971.097317,94.00358915
2889,2021-06-25,2021,2,49,0,0,-80.33845993,0.7746539,-81.11311383,-80.65750323,3353.305423,1889.984203,38.43464683
2890,2021-06-28,2021,2,49,0,0,-6.95910314,0.7746539,-7.73375704,-7.27814644,3346.34632,1882.250446,-61.70415434
2891,2021-06-29,2021,2,48,0,1,25.16985914,0.7746539,24.39520523,24.85081583,3371.516179,1906.645652,-27.3884471
2892,2021-06-30,2021,2,48,1,1,89.23205004,0.7746539,88.45739614,88.91300674,3460.748229,1995.103048,12.0256997
2893,2021-07-01,2021,2,48,0,0,6.1812306,0.7746539,5.4065767,5.8621873,3466.92946,2000.509624,58.33164149
2894,2021-07-02,2021,2,48,0,0,-145.20090079,0.7746539,-145.97555469,-145.51994409,3321.728559,1854.53407,-20.88215792
2895,2021-07-06,2021,2,49,1,0,-98.74899715,0.7746539,-99.52365105,-99.06804045,3222.979562,1755.010419,-116.85894925
2896,2021-07-07,2021,2,48,0,1,-93.98265602,0.7746539,-94.75730993,-94.30169933,3128.996906,1660.253109,-41.99196665
2897,2021-07-08,2021,2,47,0,1,1.22468053,0.7746539,0.45002663,0.90563723,3130.221587,1660.703135,-100.22287344
2898,2021-07-09,2021,2,47,0,0,168.55645661,0.7746539,167.78180271,168.23741331,3298.778043,1828.484938,193.71923847
2899,2021-07-12,2021,2,47,0,0,-38.97888279,0.7746539,-39.75353669,-39.29792609,3259.79916,1788.731401,1.52738407
2900,2021-07-13,2021,2,47,0,0,-125.50197748,0.7746539,-126.27663138,-125.82102078,3134.297183,1662.45477,-139.90900483
2901,2021-07-14,2021,2,47,0,0,-217.04429219,0.7746539,-217.81894609,-217.36333549,2917.252891,1444.635824,-107.86989751
2902,2021-07-15,2021,2,48,1,0,-80.52819961,0.7746539,-81.30285351,-80.84724291,2836.724691,1363.33297,-57.33664852
2903,2021-07-16,2021,2,49,1,0,-204.45106597,0.7746539,-205.22571987,-204.77010927,2632.273625,1158.107251,-107.99090594
2904,2021-07-19,2021,2,49,0,0,-116.08307864,0.7746539,-116.85773254,-116.40212194,2516.190547,1041.249518,-171.68749457
2905,2021-07-20,2021,2,48,0,1,222.73619948,0.7746539,221.96154558,222.41715618,2738.926746,1263.211064,246.14633439
2906,2021-07-21,2021,2,48,0,0,281.82659371,0.7746539,281.05193981,281.50755041,3020.75334,1544.263003,150.13558248
2907,2021-07-22,2021,2,49,1,0,-155.03804262,0.7746539,-155.81269652,-155.35708592,2865.715297,1388.450307,-84.255595
2908,2021-07-23,2021,2,49,0,0,-99.87355439,0.7746539,-100.64820829,-100.19259769,2765.841743,1287.802099,32.59419139
2909,2021-07-26,2021,2,49,0,0,206.24665953,0.7746539,205.47200563,205.92761623,2972.088402,1493.274104,17.42067213
2910,2021-07-27,2021,2,49,0,0,-221.67417516,0.7746539,-222.44882906,-221.99321846,2750.414227,1270.825275,-89.24524496
2911,2021-07-28,2021,2,49,0,0,58.30522474,0.7746539,57.53057084,57.98618144,2808.719452,1328.355846,114.56730979
2912,2021-07-29,2021,2,48,0,1,46.24098572,0.7746539,45.46633182,45.92194242,2854.960438,1373.822178,57.37999201
2913,2021-07-30,2021,2,48,0,0,-13.79923796,0.7746539,-14.57389186,-14.11828126,2841.1612,1359.248286,-56.38618942
2914,2021-08-02,2021,2,48,0,0,-54.79757335,0.7746539,-55.57222725,-55.11661665,2786.363626,1303.676059,-15.25346364
2915,2021-08-03,2021,2,48,0,0,28.22115067,0.7746539,27.44649677,27.90210737,2814.584777,1331.122556,40.79120362
2916,2021-08-04,2021,2,46,0,2,-294.34889114,0.7746539,-295.12354504,-294.66793444,2520.235886,1035.99901,-121.13041757
2917,2021-08-05,2021,2,47,1,0,100.14838772,0.7746539,99.37373382,99.82934442,2620.384274,1135.372744,129.61422946
2918,2021-08-06,2021,2,48,1,0,118.36556663,0.7746539,117.59091272,118.04652332,2738.74984,1252.963657,26.76771326
2919,2021-08-09,2021,2,47,0,1,-1.84310736,0.7746539,-2.61776126,-2.16215066,2736.906733,1250.345896,-23.82572535
2920,2021-08-10,2021,2,46,0,1,200.05072489,0.7746539,199.27607099,199.73168159,2936.957458,1449.621967,33.47010264
2921,2021-08-11,2021,2,48,2,0,34.16975028,0.7746539,33.39509637,33.85070697,2971.127208,1483.017063,54.01569329
2922,2021-08-12,2021,2,48,1,1,4.37716294,0.7746539,3.60250904,4.05811964,2975.504371,1486.619572,-29.43679011
2923,2021-08-13,2021,2,48,0,0,-156.98010048,0.7746539,-157.75475438,-157.29914378,2818.52427,1328.864818,-44.91650441
2924,2021-08-16,2021,2,47,0,1,-84.70523787,0.7746539,-85.47989178,-85.02428118,2733.819033,1243.384926,-86.57031127
2925,2021-08-17,2021,2,48,1,0,-233.40335284,0.7746539,-234.17800674,-233.72239614,2500.41568,1009.206919,-107.79029871
2926,2021-08-18,2021,2,48,0,0,5.31855762,0.7746539,4.54390372,4.99951432,2505.734237,1013.750823,-79.27359233
2927,2021-08-19,2021,2,48,0,0,-174.38902477,0.7746539,-175.16367867,-174.70806807,2331.345213,838.587144,-106.97094055
